order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit,final_sale
172,2022-01-28,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000659,3,0.4,19.6,-1.1999999999999957,58.800000000000004
173,2023-10-10,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10001144,2,4.4,105.6,11.199999999999989,211.2
174,2022-10-05,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003817,7,6.8,333.2,302.3999999999999,2332.4
175,2023-01-02,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10000891,2,2.0,48.0,-4.0,96.0
176,2023-04-07,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,OFF-LA-10003148,4,1.0,19.0,-4.0,76.0
177,2022-04-21,Second Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Appliances,OFF-AP-10002684,4,2.0,98.0,32.0,392.0
178,2023-10-28,Second Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Chairs,FUR-CH-10004698,7,20.0,380.0,70.0,2660.0
179,2022-04-18,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Supplies,OFF-SU-10002189,5,0.6,19.4,-3.000000000000007,97.0
180,2022-03-08,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001940,1,0.0,0.0,0.0,0.0
181,2023-06-08,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,OFF-ST-10003455,2,1.0,19.0,-2.0,38.0
182,2022-06-25,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Technology,Accessories,TEC-AC-10004659,7,12.3,397.7,123.89999999999992,2783.9
183,2022-01-10,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10003273,4,25.0,475.0,20.0,1900.0
184,2023-10-17,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10004896,5,3.0,147.0,35.0,735.0
185,2023-02-23,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Accessories,TEC-AC-10002345,2,1.5,28.5,-3.0,57.0
186,2022-10-19,Standard Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10001890,2,0.2,9.8,-0.3999999999999986,19.6
187,2022-08-22,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10002323,8,5.4,174.6,116.79999999999995,1396.8
188,2023-10-11,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,OFF-ST-10001328,3,1.6,38.4,-4.800000000000004,115.19999999999999
189,2022-12-06,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,OFF-PA-10001950,3,0.6,19.4,-1.8000000000000043,58.199999999999996
190,2023-12-09,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002613,4,27.0,873.0,212.0,3492.0
191,2022-07-12,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001552,6,2.8,67.2,43.20000000000002,403.20000000000005
192,2022-06-23,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000061,8,2.5,47.5,-20.0,380.0
193,2023-11-04,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002545,3,12.6,617.4,292.19999999999993,1852.1999999999998
194,2022-11-11,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003514,5,0.6,19.4,-3.000000000000007,97.0
195,2023-01-07,Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,OFF-EN-10001509,7,0.2,9.8,-1.399999999999995,68.60000000000001
196,2022-10-26,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004685,2,0.5,9.5,-1.0,19.0
197,2023-11-03,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004027,3,0.2,9.8,-0.5999999999999979,29.400000000000002
198,2023-03-05,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,OFF-ST-10001414,3,2.5,47.5,22.5,142.5
199,2022-12-21,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000343,2,0.0,0.0,0.0,0.0
200,2022-06-16,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10002749,3,0.4,19.6,-1.1999999999999957,58.800000000000004
201,2022-12-11,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,OFF-PA-10002666,3,1.0,19.0,-3.0,57.0
202,2022-07-13,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,FUR-TA-10004289,2,6.6,213.4,26.80000000000001,426.8
203,2022-12-31,First Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,OFF-AP-10003622,1,0.0,0.0,0.0,0.0
204,2022-03-12,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10003217,2,1.4,68.6,17.19999999999999,137.2
205,2023-10-14,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,FUR-FU-10002960,7,1.2,38.8,-8.40000000000002,271.59999999999997
206,2023-07-10,Standard Class,Consumer,United States,Whittier,California,90604,West,Technology,Phones,TEC-PH-10001918,4,13.2,426.8,227.20000000000005,1707.2
207,2023-12-01,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10000642,4,3.2,76.8,27.19999999999999,307.2
208,2023-08-08,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,TEC-PH-10001700,2,3.9,126.1,12.199999999999989,252.2
209,2022-08-19,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,OFF-BI-10003274,4,0.6,19.4,-2.4000000000000057,77.6
210,2023-12-30,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,OFF-FA-10000134,9,1.0,49.0,-9.0,441.0
211,2022-07-17,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10001522,1,4.5,85.5,5.5,85.5
212,2023-10-07,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10001266,2,0.8,19.2,-1.6000000000000014,38.4
213,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,OFF-LA-10004544,2,0.8,19.2,-1.6000000000000014,38.4
214,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,FUR-BO-10004695,5,22.5,427.5,187.5,2137.5
215,2023-11-20,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,TEC-PH-10002844,3,1.8,58.2,24.60000000000001,174.60000000000002
216,2023-03-31,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,TEC-MA-10000864,9,47.6,1142.4,921.6000000000008,10281.6
217,2022-08-29,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,TEC-AC-10000109,2,4.5,85.5,11.0,171.0
218,2022-05-06,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001328,6,2.7,87.3,43.79999999999998,523.8
219,2023-08-10,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10002563,3,12.0,288.0,114.0,864.0
220,2023-04-24,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,OFF-FA-10000585,2,0.2,9.8,-0.3999999999999986,19.6
221,2022-03-24,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,OFF-PA-10004000,6,0.8,19.2,-4.800000000000004,115.19999999999999
222,2023-03-26,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,OFF-BI-10002852,4,0.6,19.4,-2.4000000000000057,77.6
223,2022-04-18,First Class,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,FUR-FU-10000087,4,2.1,67.9,31.600000000000023,271.6
224,2023-03-17,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,TEC-MA-10001148,4,19.2,460.8,203.20000000000005,1843.2
225,2023-11-19,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,OFF-AR-10001958,2,1.2,28.8,-2.3999999999999986,57.6
226,2023-11-18,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10001026,1,0.0,0.0,0.0,0.0
227,2023-04-22,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,FUR-TA-10003748,5,12.4,607.6,488.0000000000001,3038.0
228,2022-04-22,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10002485,1,0.6,19.4,-0.6000000000000014,19.4
229,2022-02-17,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004860,2,3.2,156.8,53.60000000000002,313.6
230,2023-10-02,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004477,8,7.8,382.2,177.5999999999999,3057.6
231,2023-07-21,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10001679,7,1.0,19.0,-7.0,133.0
232,2023-01-18,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10001705,2,9.2,220.8,21.600000000000023,441.6
233,2023-10-19,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10003473,3,24.8,595.2,255.60000000000014,1785.6000000000001
234,2023-09-13,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001679,2,0.2,9.8,-0.3999999999999986,19.6
235,2023-11-10,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10004017,3,13.0,247.0,-9.0,741.0
236,2023-11-26,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,TEC-AC-10003832,3,24.8,595.2,285.60000000000014,1785.6000000000001
237,2022-01-02,Standard Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,OFF-PA-10002479,2,0.4,9.6,-0.8000000000000007,19.2
238,2022-01-19,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10003349,5,1.2,28.8,-5.9999999999999964,144.0
239,2023-12-13,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10000576,5,8.4,411.6,358.0000000000001,2058.0
240,2023-01-20,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004351,3,0.2,9.8,-0.5999999999999979,29.400000000000002
241,2023-04-25,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10000011,2,0.9,29.1,-1.7999999999999972,58.2
242,2023-05-27,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,FUR-TA-10002607,5,5.4,174.6,122.99999999999997,873.0
243,2022-11-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10002505,3,0.0,0.0,0.0,0.0
244,2022-01-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10004685,2,0.3,9.7,-0.6000000000000014,19.4
245,2022-04-20,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,FUR-CH-10004063,7,40.0,1960.0,2380.0,13720.0
246,2022-11-09,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,OFF-ST-10002276,2,6.8,163.2,26.399999999999977,326.4
247,2023-04-29,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10004082,6,2.5,47.5,45.0,285.0
248,2023-04-28,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,OFF-AP-10002945,5,75.0,1425.0,225.0,7125.0
249,2022-09-26,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10000061,4,0.9,29.1,36.400000000000006,116.4
250,2023-08-18,Second Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10002965,2,16.0,304.0,8.0,608.0
251,2023-09-19,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10004569,1,0.3,9.7,-0.3000000000000007,9.7
252,2022-05-28,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10003832,13,134.0,3216.0,2158.0,41808.0
253,2022-04-03,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001228,6,4.0,76.0,36.0,456.0
254,2022-04-18,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10003296,4,14.4,345.6,62.40000000000009,1382.4
255,2022-12-25,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002505,9,0.2,9.8,-1.7999999999999936,88.2
256,2022-11-26,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10004804,2,1.6,78.4,16.80000000000001,156.8
257,2022-04-25,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001590,5,1.0,49.0,45.0,245.0
258,2023-04-08,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10001580,6,26.0,624.0,204.0,3744.0
259,2022-02-10,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10000290,3,1.0,19.0,-3.0,57.0
260,2022-10-20,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10002790,3,8.8,211.2,93.59999999999997,633.5999999999999
261,2022-06-11,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003460,5,1.0,19.0,-5.0,95.0
262,2023-08-29,Standard Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Appliances,OFF-AP-10002203,2,0.0,0.0,0.0,0.0
263,2022-12-26,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10000822,3,91.8,2968.2,834.5999999999995,8904.599999999999
264,2022-06-14,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10003353,7,75.6,2444.4,1920.8000000000006,17110.8
265,2023-06-20,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001433,4,9.9,320.1,80.40000000000009,1280.4
266,2022-11-17,Standard Class,Consumer,United States,Brentwood,California,94513,West,Technology,Accessories,TEC-AC-10004469,2,3.2,76.8,13.599999999999994,153.6
267,2023-10-25,Standard Class,Corporate,United States,Chapel Hill,North Carolina,27514,South,Office Supplies,Art,OFF-AR-10003602,3,0.5,9.5,-1.5,28.5
268,2022-05-19,Standard Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,OFF-FA-10003472,6,0.2,9.8,-1.1999999999999957,58.800000000000004
269,2022-08-10,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Storage,OFF-ST-10004180,1,1.2,38.8,8.799999999999997,38.8
270,2023-12-17,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Envelopes,OFF-EN-10004386,3,1.8,58.2,24.60000000000001,174.60000000000002
271,2022-01-24,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10003208,4,14.6,715.4,501.5999999999999,2861.6
272,2022-09-16,First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10003628,7,10.5,199.5,-3.5,1396.5
273,2022-11-29,First Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10003274,3,0.4,9.6,-1.200000000000001,28.799999999999997
274,2022-10-31,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002557,3,0.4,9.6,-1.200000000000001,28.799999999999997
275,2023-02-05,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Paper,OFF-PA-10002615,2,0.3,9.7,-0.6000000000000014,19.4
276,2023-04-04,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Art,OFF-AR-10001427,1,0.2,9.8,-0.1999999999999993,9.8
277,2023-10-20,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10000673,2,0.4,9.6,-0.8000000000000007,19.2
278,2022-05-21,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10004470,4,0.4,19.6,-1.5999999999999943,78.4
279,2022-03-10,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10000876,6,1.2,58.8,52.79999999999998,352.79999999999995
280,2022-05-17,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,OFF-LA-10002043,3,1.0,19.0,-3.0,57.0
281,2022-10-06,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10004967,5,0.0,0.0,0.0,0.0
282,2023-05-06,Second Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,TEC-PH-10001760,7,33.3,1076.7,186.90000000000032,7536.900000000001
283,2023-10-05,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10002903,5,52.0,988.0,190.0,4940.0
284,2022-07-28,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10000474,5,7.0,133.0,15.0,665.0
285,2022-12-11,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Accessories,TEC-AC-10001956,5,12.0,228.0,90.0,1140.0
286,2022-08-01,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10004100,6,1.5,28.5,-9.0,171.0
287,2022-01-20,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,OFF-BI-10000778,7,7.5,242.5,87.5,1697.5
288,2023-06-05,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Appliances,OFF-AP-10002684,2,3.8,186.2,72.39999999999998,372.4
289,2023-04-01,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Supplies,OFF-SU-10000646,5,48.0,912.0,510.0,4560.0
